"class","method","reference.x","set","precision","recall","f1","accuracy","reference.y","full_precision","full_recall","full_f1","full_accuracy"
"357","Erythro-myeloid progenitors","Seurat","",20,NA,NA,NA,NA,"BoneMarrow",0.561290322580645,0.406542056074766,0.471544715447154,0.406542056074766
"358","Erythro-myeloid progenitors","Seurat","",17,NA,NA,NA,NA,"BoneMarrow",0.561290322580645,0.406542056074766,0.471544715447154,0.406542056074766
"359","Erythro-myeloid progenitors","Seurat","",18,NA,NA,NA,NA,"BoneMarrow",0.561290322580645,0.406542056074766,0.471544715447154,0.406542056074766
"360","Erythro-myeloid progenitors","Seurat","",19,NA,NA,NA,NA,"BoneMarrow",0.561290322580645,0.406542056074766,0.471544715447154,0.406542056074766
"361","Erythro-myeloid progenitors","SingleCellNet","",20,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"362","Erythro-myeloid progenitors","SingleCellNet","",7,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"363","Erythro-myeloid progenitors","SingleCellNet","",18,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"364","Erythro-myeloid progenitors","SingleCellNet","",19,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"365","Erythro-myeloid progenitors","SingleCellNet","",10,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"366","Erythro-myeloid progenitors","SingleCellNet","",11,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"367","Erythro-myeloid progenitors","SingleCellNet","",8,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"368","Erythro-myeloid progenitors","SingleCellNet","",9,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"369","Erythro-myeloid progenitors","SingleCellNet","",1,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"370","Erythro-myeloid progenitors","SingleCellNet","",2,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"371","Erythro-myeloid progenitors","SingleCellNet","",3,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"372","Erythro-myeloid progenitors","SingleCellNet","",4,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"373","Erythro-myeloid progenitors","SingleCellNet","",5,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"374","Erythro-myeloid progenitors","SingleCellNet","",6,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"375","Erythro-myeloid progenitors","SingleCellNet","",15,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"376","Erythro-myeloid progenitors","SingleCellNet","",12,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"377","Erythro-myeloid progenitors","SingleCellNet","",13,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"378","Erythro-myeloid progenitors","SingleCellNet","",14,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"379","Erythro-myeloid progenitors","SingleCellNet","",16,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"380","Erythro-myeloid progenitors","SingleCellNet","",17,NA,NA,NA,NA,"BoneMarrow",0.67479674796748,0.38785046728972,0.492581602373887,0.38785046728972
"381","Erythro-myeloid progenitors","SingleR","",17,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"382","Erythro-myeloid progenitors","SingleR","",18,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"383","Erythro-myeloid progenitors","SingleR","",19,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"384","Erythro-myeloid progenitors","SingleR","",20,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"385","Erythro-myeloid progenitors","SingleR","",5,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"386","Erythro-myeloid progenitors","SingleR","",6,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"387","Erythro-myeloid progenitors","SingleR","",7,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"388","Erythro-myeloid progenitors","SingleR","",8,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"389","Erythro-myeloid progenitors","SingleR","",9,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"390","Erythro-myeloid progenitors","SingleR","",1,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"391","Erythro-myeloid progenitors","SingleR","",2,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"392","Erythro-myeloid progenitors","SingleR","",3,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"393","Erythro-myeloid progenitors","SingleR","",4,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"394","Erythro-myeloid progenitors","SingleR","",13,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"395","Erythro-myeloid progenitors","SingleR","",10,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"396","Erythro-myeloid progenitors","SingleR","",11,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"397","Erythro-myeloid progenitors","SingleR","",12,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"398","Erythro-myeloid progenitors","SingleR","",14,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"399","Erythro-myeloid progenitors","SingleR","",15,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"400","Erythro-myeloid progenitors","SingleR","",16,NA,NA,NA,NA,"BoneMarrow",0.534290271132376,0.782710280373832,0.635071090047393,0.782710280373832
"401","Erythroid","CellID","",6,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"402","Erythroid","CellID","",7,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"403","Erythroid","CellID","",10,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"404","Erythroid","CellID","",11,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"405","Erythroid","CellID","",8,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"406","Erythroid","CellID","",9,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"407","Erythroid","CellID","",1,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"408","Erythroid","CellID","",2,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"409","Erythroid","CellID","",3,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"410","Erythroid","CellID","",4,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"411","Erythroid","CellID","",5,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"412","Erythroid","CellID","",17,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"413","Erythroid","CellID","",18,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"414","Erythroid","CellID","",19,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"415","Erythroid","CellID","",20,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"416","Erythroid","CellID","",12,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"417","Erythroid","CellID","",13,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"418","Erythroid","CellID","",14,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"419","Erythroid","CellID","",15,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"420","Erythroid","CellID","",16,NA,NA,NA,NA,"BoneMarrow",0.696551724137931,0.773353751914242,0.732946298984035,0.773353751914242
"421","Erythroid","ItClust","",6,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"422","Erythroid","ItClust","",7,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"423","Erythroid","ItClust","",5,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"424","Erythroid","ItClust","",10,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"425","Erythroid","ItClust","",11,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"426","Erythroid","ItClust","",8,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"427","Erythroid","ItClust","",9,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"428","Erythroid","ItClust","",1,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"429","Erythroid","ItClust","",2,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"430","Erythroid","ItClust","",3,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"431","Erythroid","ItClust","",4,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"432","Erythroid","ItClust","",17,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"433","Erythroid","ItClust","",18,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"434","Erythroid","ItClust","",19,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"435","Erythroid","ItClust","",20,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"436","Erythroid","ItClust","",12,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"437","Erythroid","ItClust","",13,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"438","Erythroid","ItClust","",14,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"439","Erythroid","ItClust","",15,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"440","Erythroid","ItClust","",16,NA,NA,NA,NA,"BoneMarrow",0.0561456752655539,0.0566615620214395,0.0564024390243902,0.0566615620214395
"441","Erythroid","Seurat","",6,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"442","Erythroid","Seurat","",4,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"443","Erythroid","Seurat","",5,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"444","Erythroid","Seurat","",10,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"445","Erythroid","Seurat","",7,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"446","Erythroid","Seurat","",8,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"447","Erythroid","Seurat","",9,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"448","Erythroid","Seurat","",1,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"449","Erythroid","Seurat","",2,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"450","Erythroid","Seurat","",3,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"451","Erythroid","Seurat","",16,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"452","Erythroid","Seurat","",17,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"453","Erythroid","Seurat","",18,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"454","Erythroid","Seurat","",19,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"455","Erythroid","Seurat","",20,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"456","Erythroid","Seurat","",12,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"457","Erythroid","Seurat","",13,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"458","Erythroid","Seurat","",14,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"459","Erythroid","Seurat","",11,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"460","Erythroid","Seurat","",15,NA,NA,NA,NA,"BoneMarrow",0.810738255033557,0.924961715160796,0.864091559370529,0.924961715160796
"461","Erythroid","SingleCellNet","",16,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"462","Erythroid","SingleCellNet","",17,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"463","Erythroid","SingleCellNet","",18,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"464","Erythroid","SingleCellNet","",15,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"465","Erythroid","SingleCellNet","",11,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"466","Erythroid","SingleCellNet","",12,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"467","Erythroid","SingleCellNet","",13,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"468","Erythroid","SingleCellNet","",14,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"469","Erythroid","SingleCellNet","",1,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"470","Erythroid","SingleCellNet","",2,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"471","Erythroid","SingleCellNet","",3,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"472","Erythroid","SingleCellNet","",4,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"473","Erythroid","SingleCellNet","",19,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"474","Erythroid","SingleCellNet","",20,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"475","Erythroid","SingleCellNet","",7,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"476","Erythroid","SingleCellNet","",8,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"477","Erythroid","SingleCellNet","",9,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"478","Erythroid","SingleCellNet","",10,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"479","Erythroid","SingleCellNet","",6,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"480","Erythroid","SingleCellNet","",5,NA,NA,NA,NA,"BoneMarrow",0.723981900452489,0.980091883614089,0.832791151594014,0.980091883614089
"481","Erythroid","SingleR","",16,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"482","Erythroid","SingleR","",17,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"483","Erythroid","SingleR","",18,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"484","Erythroid","SingleR","",11,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"485","Erythroid","SingleR","",12,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"486","Erythroid","SingleR","",13,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"487","Erythroid","SingleR","",14,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"488","Erythroid","SingleR","",15,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"489","Erythroid","SingleR","",1,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"490","Erythroid","SingleR","",2,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"491","Erythroid","SingleR","",3,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"492","Erythroid","SingleR","",19,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"493","Erythroid","SingleR","",20,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"494","Erythroid","SingleR","",6,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"495","Erythroid","SingleR","",7,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"496","Erythroid","SingleR","",8,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"497","Erythroid","SingleR","",9,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"498","Erythroid","SingleR","",10,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"499","Erythroid","SingleR","",4,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"500","Erythroid","SingleR","",5,NA,NA,NA,NA,"BoneMarrow",0.994617868675996,0.70750382848392,0.826845637583893,0.70750382848392
"501","HSCs & MPPs","CellID","",15,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"502","HSCs & MPPs","CellID","",16,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"503","HSCs & MPPs","CellID","",17,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"504","HSCs & MPPs","CellID","",19,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"505","HSCs & MPPs","CellID","",20,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"506","HSCs & MPPs","CellID","",7,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"507","HSCs & MPPs","CellID","",18,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"508","HSCs & MPPs","CellID","",14,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"509","HSCs & MPPs","CellID","",1,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"510","HSCs & MPPs","CellID","",2,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"511","HSCs & MPPs","CellID","",3,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"512","HSCs & MPPs","CellID","",4,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"513","HSCs & MPPs","CellID","",5,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"514","HSCs & MPPs","CellID","",6,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"515","HSCs & MPPs","CellID","",11,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"516","HSCs & MPPs","CellID","",8,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"517","HSCs & MPPs","CellID","",9,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"518","HSCs & MPPs","CellID","",10,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"519","HSCs & MPPs","CellID","",12,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"520","HSCs & MPPs","CellID","",13,NA,NA,NA,NA,"BoneMarrow",0.564954682779456,0.464596273291925,0.509884117246081,0.464596273291925
"521","HSCs & MPPs","ItClust","",16,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"522","HSCs & MPPs","ItClust","",17,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"523","HSCs & MPPs","ItClust","",18,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"524","HSCs & MPPs","ItClust","",20,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"525","HSCs & MPPs","ItClust","",6,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"526","HSCs & MPPs","ItClust","",7,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"527","HSCs & MPPs","ItClust","",19,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"528","HSCs & MPPs","ItClust","",15,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"529","HSCs & MPPs","ItClust","",1,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"530","HSCs & MPPs","ItClust","",2,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"531","HSCs & MPPs","ItClust","",3,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"532","HSCs & MPPs","ItClust","",4,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"533","HSCs & MPPs","ItClust","",5,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"534","HSCs & MPPs","ItClust","",10,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"535","HSCs & MPPs","ItClust","",11,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"536","HSCs & MPPs","ItClust","",8,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"537","HSCs & MPPs","ItClust","",9,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"538","HSCs & MPPs","ItClust","",14,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"539","HSCs & MPPs","ItClust","",12,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"540","HSCs & MPPs","ItClust","",13,NA,NA,NA,NA,"BoneMarrow",0.0640569395017794,0.0447204968944099,0.0526700804681785,0.0447204968944099
"541","HSCs & MPPs","Seurat","",15,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"542","HSCs & MPPs","Seurat","",16,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"543","HSCs & MPPs","Seurat","",17,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
"544","HSCs & MPPs","Seurat","",19,NA,NA,NA,NA,"BoneMarrow",0.615221088435374,0.898757763975155,0.730439172135285,0.898757763975155
